24.5,4.40864247013488
24.75,4.62653524521589
25,4.86764824990223
25.25,5.11699024537436
25.5,5.35905835402217
25.75,5.57880195328775
26,5.7625584504796
26.25,5.89890275661247
26.5,5.97935764310392
26.75,5.99892081478882
27,5.9563759284045
27.25,5.85436821892352
27.5,5.6992400316551
27.75,5.50063648593242
28,5.27090578830787
28.25,5.0243314808772
28.5,4.7762443598132
28.75,4.54206928071319
29,4.33636611578703
29.25,4.17192449152276
29.5,4.05896859165705
29.75,4.00452146695054
30,4.01196837590714
30.25,4.08084630579642
30.5,4.20687276054271
30.75,4.3822120255891
31,4.59596235467694
31.25,4.83483378762642
31.5,5.08397445569175
31.75,5.32789399882583
32,5.55142668124169
32.25,5.74067432340967
32.5,5.88387042354583
32.75,5.97211174170273
33,5.99991186010727
33.25,5.96554230204472
33.5,5.87114000016918
33.75,5.72257443238114
34,5.52908268612002
34.25,5.30269514100632
34.5,5.05748747810492
34.75,4.80870552225104
35,4.57181733050385
35.25,4.36155146327687
35.5,4.19098123378809
35.75,4.07071187276366
36,4.00822114655688
36.25,4.00739442585439
36.5,4.06828311214529
36.75,4.1871014418256
37,4.356461866643
37.25,4.56583437566625
37.5,4.80220120036354
37.75,5.05086619639931
38,5.29636857870939
38.25,5.5234441982332
38.5,5.71797459277164
38.75,5.86786480458498
39,5.96379538628409
39.25,5.99980183893115
39.5,5.97364545569498
39.75,5.88695251379882
40,5.74511316047935
40.25,5.55694627973821
40.5,5.33415117684842
40.75,5.09058017221712
41,4.84137733119529
41.25,4.60203687944333
41.5,4.38743984702453
41.75,4.21092883803086
42,4.08347845208437
42.25,4.01301293688729
42.5,4.00391349688041
42.75,4.05674589117092
43,4.1682252573714
43.25,4.33142034843303
43.5,4.53618448401617
43.75,4.76978642192925
44,5.01770192510541
44.25,5.26451680831641
44.5,5.49488531755263
44.75,5.69448425468151
45,5.85090352453412
45.25,5.95441773451544
45.5,5.99859087241177
45.75,5.98067646645783
46,5.90178834764881
46.25,5.76683139712387
46.5,5.58419658441329
46.75,5.36523925759406
47,5.12357312274522
47.25,4.87422380964079
47.5,4.63269465086581
47.75,4.41400275968545
48,4.23174533867633
48.25,4.09725427152734
48.5,4.0188915613969
48.75,4.0015294220573
49,4.04624734724053
49.25,4.15026499294643
49.5,4.3071150457663
49.75,4.50704532910669
50,4.73762514629607
50.25,4.98451816109681
50.5,5.23237376165548
50.75,5.46578148719844
51,5.67022917584337
51.25,5.83300526053662
51.5,5.94398911272512
51.75,5.99628029402133
52,5.98662759204049
52.25,5.91563116503965
52.5,5.78770522698412
52.75,5.61080359310298
53,5.39592515018183
53.25,5.15642999905468
53.5,4.90720878824269
53.75,4.66375688555084
54,4.44121095114838
54.25,4.25340781335274
54.5,4.11202416166234
54.75,4.02585054675869
55,4.00024482664138
55.25,4.03679904096802
55.5,4.13324042573924
55.75,4.28357272275622
56,4.47844899791309
56.25,4.70575278828849
56.5,4.95135144512491
56.75,5.19997483347802
57,5.43616475524782
57.25,5.64523606506598
57.5,5.81418972150843
57.75,5.93252100453132
58,5.99287264808454
58.25,5.99149227928038
58.5,5.92846572276538
58.75,5.80771166455948
59,5.63673800713914
59.25,5.42617506442531
59.5,5.18911462035089
59.75,4.94029594514484
60,4.69518937889778
60.25,4.46903446074462
60.5,4.27589240813255
60.75,4.12777185842468
61,4.03388222999161
61.25,4.00006112518228
61.5,4.02841137648389
61.75,4.11717030258271
62,4.26081930335078
62.25,4.45042697967297
62.5,4.67420444458544
62.75,4.91823829916845
63,5.16735570030281
63.25,5.4060677345665
63.5,5.61953244385195
63.75,5.79447762643532
64,5.92002603819679
64.25,5.98837168697689
64.5,5.99526517136123
64.75,5.94027788787885
65,5.8268286794901
65.25,5.66197126849029
65.5,5.45595569022149
65.75,5.22159099552021
66,4.97344884597603
66.25,4.72695751859064
66.5,4.49744265023951
66.75,4.29917436379953
67,4.14448002102468
67.25,4.04297776689884
67.5,4.00097851996536
67.75,4.02109358997854
68,4.10207231931071
68.25,4.23887984278609
68.5,4.42301013121146
68.75,4.64301485507308
69,4.88521518621681
69.25,5.13455228113037
69.5,5.37552356689663
69.75,5.59314661609209
70,5.77389068155789
70.25,5.90651797272303
70.5,5.98278236699269
70.75,5.99794211371179
71,5.95105465325437
71.25,5.84503522081595
71.5,5.68647559120878
71.75,5.48523423423073
72,5.25382336276204
72.25,5.00663098397028
72.5,4.7590263227119
72.75,4.52640423757025
73,4.32322804311269
73.25,4.16213025104268
73.5,4.05312714180665
73.75,4.00299600078893
74,4.01485373953175
74.25,4.08796310127212
74.5,4.21777849999646
74.75,4.39622864296275
75,4.61221836459057
75.25,4.85231847011832
75.5,5.10160069789025
75.75,5.34456588636235
76,5.56610763689818
76.25,5.75245155646947
76.5,5.89201168269937
76.75,5.9761108428874
77,5.99952015858073
77.25,5.96078415191073
77.5,5.86231124015733
77.75,5.71022399202757
78,5.51397845598754
78.25,5.28577622896839
78.5,5.03980582016667
78.75,4.79136047826334
79,4.55588733129249
79.25,4.34802695903712
79.5,4.18070311268872
79.75,4.06431917859334
80,4.00611134607662
80.25,4.0096986962394
80.5,4.07485818502358
80.75,4.19753851101144
81,4.37011200572555
81.25,4.58184888511072
81.5,4.81958437553769
81.75,5.06853723566486
82,5.31322878243309
82.25,5.53844528060858
82.5,5.73018385915317
82.75,5.87652314192366
83,5.96836446110018
83.25,5.99999756828255
83.5,5.96945567007861
83.75,5.87863771379142
84,5.73319032007329
84.25,5.54215670340261
84.5,5.31741440880767
84.75,5.07293682364477
85,4.82392438005141
85.25,4.58585946569805
85.5,4.3735438039105
85.75,4.20017815420452
86,4.07654155299594
86.25,4.01032112532378
86.5,4.00563413664725
86.75,4.0627720012212
87,4.17818216336918
87.25,4.34468897818885
87.5,4.55193985839739
87.75,4.78704894806675
88,5.03539830273366
88.25,5.28154676238549
88.5,5.51019000800176
88.75,5.70711210998564
89,5.86006940581245
89.25,5.95955175166432
89.5,5.99937381711108
89.75,5.9770596589983
90,5.89399666360056
90.25,5.75534928566261
90.5,5.56973794761696
90.75,5.3487030634694
91,5.10598751175116
91.25,4.85668216989439
91.5,4.61628763656497
91.75,4.3997504795133
92,4.2205339303842
92.25,4.08978080618124
92.5,4.01562070287492
92.75,4.00266453650018
93,4.05171785873005
93.25,4.15973077157418
93.5,4.31998755526395
93.75,4.52252421918065
94,4.75474801453235
94.25,5.00222039048173
94.5,5.24955471330524
94.75,5.48137293275405
95,5.68326171473612
95.25,5.84266859262024
95.5,5.94968241881422
95.75,5.99764959191839
96,5.98358774543435
96.25,5.90837117686902
96.5,5.77667648815027
96.75,5.59669181716978
97,5.37960773902752
97.25,5.13892149027274
97.5,4.8895977761081
97.75,4.64713833750057
98,4.42661812800958
98.25,4.24174802618898
98.5,4.1040223595662
98.75,4.02200424302841
99,4.00079316581365
99.25,4.04170792996894
99.5,4.14220465362655
99.75,4.29603493725741
100,4.49363435889024
